age,gender,country,userId,positive,negative,mixed
3.5206838337837865,2.021722956442927,0.0,45,"['57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57727c2eedc2cb3880e392f5', '57726fffedc2cb3880bc69d6', '57727c88edc2cb3880e4be65', '57727c2eedc2cb3880e392f5', '57727c95edc2cb3880e4d1d4']","['57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57726f59edc2cb3880ba76b3']",[]
2.933903194819822,0.0,1.7874048008113603,46,"['57726e34edc2cb3880b62340', '577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f4cedc2cb3880ba07ed', '57727016edc2cb3880bceb88', '57726fffedc2cb3880bc69d6', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3', '57726fffedc2cb3880bc69d6', '57727016edc2cb3880bceb88']","['577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '57726f4cedc2cb3880ba07ed', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '577278d5edc2cb3880d94196', '57727cbaedc2cb3880e561f7', '57726f4cedc2cb3880ba07ed', '57726e34edc2cb3880b62340', '57726f59edc2cb3880ba76b3']","['57726fffedc2cb3880bc69d6', '57727016edc2cb3880bceb88', '57727c95edc2cb3880e4d1d4', '577278d5edc2cb3880d94196']"
3.5206838337837865,0.0,1.7874048008113603,48,"['57726f59edc2cb3880ba76b3', '57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57726e45edc2cb3880b69781']","['57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781']",[]
1.1735612779279287,2.021722956442927,0.0,49,"['57726f59edc2cb3880ba76b3', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '57726f4cedc2cb3880ba07ed']","['577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '57726f4cedc2cb3880ba07ed', '577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196']","['57727015edc2cb3880bceb08', '57726f4cedc2cb3880ba07ed', '57727015edc2cb3880bceb08', '577278cdedc2cb3880d9370c', '57726f59edc2cb3880ba76b3', '577278d5edc2cb3880d94196']"
1.7603419168918932,0.0,1.7874048008113603,50,"['57727d5cedc2cb3880e751a0', '57727c95edc2cb3880e4d1d4', '57726f78edc2cb3880baa755', '57727015edc2cb3880bceb08', '57727c95edc2cb3880e4d1d4', '57727d5cedc2cb3880e751a0', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727d5cedc2cb3880e751a0']","['57726f49edc2cb3880ba034f', '57726f59edc2cb3880ba76b3', '577278cdedc2cb3880d9370c', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '577278cdedc2cb3880d9370c']","['57726f49edc2cb3880ba034f', '57726f59edc2cb3880ba76b3', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc836e', '57726f59edc2cb3880ba76b3', '57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755']"
1.7603419168918932,2.021722956442927,3.5748096016227207,51,"['57727c95edc2cb3880e4d1d4', '57727016edc2cb3880bceb88', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb08']","['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb28']","['57727016edc2cb3880bceb88', '57727c95edc2cb3880e4d1d4']"
2.347122555855857,0.0,1.7874048008113603,53,"['57726f59edc2cb3880ba76b3', '577271fdedc2cb3880c384cc', '57727016edc2cb3880bceb88', '57727015edc2cb3880bceb08', '577271fdedc2cb3880c384cc', '57727015edc2cb3880bceb08']",[],['57726f59edc2cb3880ba76b3']
2.347122555855857,2.021722956442927,0.0,54,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
3.5206838337837865,2.021722956442927,3.5748096016227207,55,"['57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '577271fdedc2cb3880c384cc']",[],[]
1.7603419168918932,2.021722956442927,1.7874048008113603,56,"['57726e34edc2cb3880b62340', '57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '577271fdedc2cb3880c384cc', '57726f78edc2cb3880baa755', '57727016edc2cb3880bceb88', '57726e34edc2cb3880b62340', '57727c95edc2cb3880e4d1d4', '577271fdedc2cb3880c384cc', '57726f56edc2cb3880ba7233']","['57726f78edc2cb3880baa755', '57726f59edc2cb3880ba76b3']",['57726f56edc2cb3880ba7233']
2.933903194819822,2.021722956442927,0.0,57,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],[]
1.7603419168918932,2.021722956442927,1.7874048008113603,58,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f78edc2cb3880baa755', '5772700eedc2cb3880bc836e', '57726f56edc2cb3880ba7233', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f78edc2cb3880baa755', '57727c95edc2cb3880e4d1d4', '5772700eedc2cb3880bc836e', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '5772700eedc2cb3880bc836e']","['57726f78edc2cb3880baa755', '57726f48edc2cb3880ba012f', '57727071edc2cb3880be3213', '57727071edc2cb3880be3213', '5772700eedc2cb3880bc836e', '57727015edc2cb3880bceb08', '57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755', '57727c95edc2cb3880e4d1d4', '5772700eedc2cb3880bc836e', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3']","['57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755', '5772700eedc2cb3880bc836e', '57727071edc2cb3880be3213', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']"
3.5206838337837865,0.0,3.5748096016227207,59,"['57726f59edc2cb3880ba76b3', '57727c2eedc2cb3880e392f5', '57727c2eedc2cb3880e392f5', '57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3', '57727c2eedc2cb3880e392f5', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3']",['57726e37edc2cb3880b628ee'],[]
4.107464472747751,2.021722956442927,0.3574809601622721,60,"['57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57727cbaedc2cb3880e561f7', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",['57727cbaedc2cb3880e561f7'],"['57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
2.933903194819822,2.021722956442927,1.7874048008113603,61,['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3'],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
1.7603419168918932,0.0,1.7874048008113603,63,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57726fffedc2cb3880bc69d6']",['57726fffedc2cb3880bc69d6']
2.933903194819822,2.021722956442927,1.7874048008113603,64,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57726f76edc2cb3880baa425']",[]
2.347122555855857,0.0,1.7874048008113603,65,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57726f59edc2cb3880ba76b3']",[],"['57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']"
3.5206838337837865,0.0,0.0,66,['57726f4cedc2cb3880ba07ed'],['577278d5edc2cb3880d94196'],"['577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196']"
4.107464472747751,2.021722956442927,1.7874048008113603,67,"['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '57727c95edc2cb3880e4d1d4', '57727cbaedc2cb3880e561f7', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '5772752eedc2cb3880cd9f38', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425']"
2.347122555855857,2.021722956442927,1.7874048008113603,68,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
2.347122555855857,2.021722956442927,1.7874048008113603,69,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c88edc2cb3880e4be65', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3', '57727c88edc2cb3880e4be65', '57727c88edc2cb3880e4be65']",['57727c88edc2cb3880e4be65'],[]
2.933903194819822,2.021722956442927,1.7874048008113603,71,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3']
1.7603419168918932,2.021722956442927,3.5748096016227207,72,['5772700eedc2cb3880bc82ce'],[],['5772700eedc2cb3880bc82ce']
1.7603419168918932,2.021722956442927,3.5748096016227207,73,['5772700eedc2cb3880bc82ce'],['5772700eedc2cb3880bc82ce'],[]
2.933903194819822,2.021722956442927,1.7874048008113603,77,"['57726f59edc2cb3880ba76b3', '57727c2eedc2cb3880e392f5', '57727c2eedc2cb3880e392f5']",['5772700eedc2cb3880bc836e'],"['57727c2eedc2cb3880e392f5', '57726fffedc2cb3880bc69d6', '57726f59edc2cb3880ba76b3']"
3.5206838337837865,2.021722956442927,1.7874048008113603,79,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']","['57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727015edc2cb3880bceb08', '57726f49edc2cb3880ba034f']","['57726f49edc2cb3880ba034f', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08', '57727c95edc2cb3880e4d1d4']"
2.933903194819822,0.0,1.7874048008113603,80,[],['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7']
4.694245111711715,0.0,1.7874048008113603,81,"['57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3']",['57727015edc2cb3880bceb08'],"['57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08']"
2.933903194819822,0.0,0.3574809601622721,83,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727071edc2cb3880be3213', '57727071edc2cb3880be3213', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb08', '57727071edc2cb3880be3213', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727c95edc2cb3880e4d1d4', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3']",['57727015edc2cb3880bceb28'],[]
4.107464472747751,0.0,0.0,84,"['57727c2eedc2cb3880e392f5', '57727c2eedc2cb3880e392f5', '57727c2eedc2cb3880e392f5']","['57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc836e', '57726f49edc2cb3880ba034f']",['57727cbaedc2cb3880e561f7']
2.933903194819822,2.021722956442927,0.0,85,"['57727c2eedc2cb3880e392f5', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']","['57727015edc2cb3880bceb08', '57727c2eedc2cb3880e392f5']",[]
2.347122555855857,2.021722956442927,0.0,86,['5772700eedc2cb3880bc836e'],"['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']",[]
3.5206838337837865,2.021722956442927,2.5023667211359046,87,[],"['5772700eedc2cb3880bc836e', '57727015edc2cb3880bceb08']",[]
2.933903194819822,0.0,1.7874048008113603,89,"['57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405']","['57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']",['57727c2eedc2cb3880e39405']
1.7603419168918932,0.0,2.5023667211359046,90,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '577278cdedc2cb3880d9370c', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c']","['57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '577278cdedc2cb3880d9370c', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '577278cdedc2cb3880d9370c', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57726f59edc2cb3880ba76b3', '577278cdedc2cb3880d9370c']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '577278cdedc2cb3880d9370c', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '577278cdedc2cb3880d9370c', '57727c95edc2cb3880e4d1d4', '57727c2eedc2cb3880e39405', '57727c2eedc2cb3880e39405', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '577278cdedc2cb3880d9370c']"
1.7603419168918932,0.0,2.5023667211359046,91,"['57727d5cedc2cb3880e751a0', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f77edc2cb3880baa4c5', '57726f77edc2cb3880baa4c5', '57726f77edc2cb3880baa4c5']","['57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']","['57727d5cedc2cb3880e751a0', '57726f77edc2cb3880baa4c5']"
3.5206838337837865,2.021722956442927,1.7874048008113603,92,[],"['57726f59edc2cb3880ba76b3', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']"
2.933903194819822,0.0,0.0,94,"['57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '57726f78edc2cb3880baa755', '57727d5cedc2cb3880e751a0']",['57726f78edc2cb3880baa755'],"['57726f78edc2cb3880baa755', '57726f59edc2cb3880ba76b3']"
4.107464472747751,2.021722956442927,3.5748096016227207,95,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc']",['577271fdedc2cb3880c384cc'],['57726f59edc2cb3880ba76b3']
4.107464472747751,0.0,0.0,96,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '57726f78edc2cb3880baa755', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']","['57727c95edc2cb3880e4d1d4', '577271fdedc2cb3880c384cc', '57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755']","['57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755', '57726f78edc2cb3880baa755', '57727c95edc2cb3880e4d1d4', '57726f78edc2cb3880baa755']"
2.933903194819822,0.0,0.0,97,['577271fdedc2cb3880c384cc'],[],['577271fdedc2cb3880c384cc']
1.7603419168918932,0.0,1.7874048008113603,98,"['577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc']","['57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f']",[]
3.5206838337837865,2.021722956442927,0.0,99,"['57726f59edc2cb3880ba76b3', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3']","['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']","['5772700eedc2cb3880bc836e', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3']"
2.347122555855857,2.021722956442927,1.7874048008113603,101,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],[]
2.933903194819822,2.021722956442927,1.7874048008113603,102,['5772700eedc2cb3880bc836e'],"['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']","['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']"
1.7603419168918932,2.021722956442927,1.7874048008113603,103,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f49edc2cb3880ba034f', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08']","['57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f49edc2cb3880ba034f']","['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '5772700eedc2cb3880bc836e']"
2.347122555855857,2.021722956442927,1.7874048008113603,104,"['57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727d14edc2cb3880e6926e']","['57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']",[]
2.933903194819822,2.021722956442927,0.3574809601622721,106,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
2.347122555855857,0.0,2.5023667211359046,107,"['57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e']",[],[]
3.5206838337837865,0.0,0.3574809601622721,109,"['57727c88edc2cb3880e4be65', '57727071edc2cb3880be3213', '57727c88edc2cb3880e4be65', '57726f49edc2cb3880ba034f']","['57726f49edc2cb3880ba034f', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '57727071edc2cb3880be3213', '57726f49edc2cb3880ba034f']"
3.5206838337837865,0.0,1.7874048008113603,110,"['57727071edc2cb3880be3213', '57727071edc2cb3880be3213']","['57727071edc2cb3880be3213', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28']",['57727071edc2cb3880be3213']
3.5206838337837865,2.021722956442927,0.0,112,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
4.107464472747751,0.0,1.7874048008113603,114,"['5772752eedc2cb3880cd9f38', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08']","['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '57726f76edc2cb3880baa425']",[]
1.1735612779279287,2.021722956442927,1.7874048008113603,116,['5772700eedc2cb3880bc82ce'],"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",[]
4.107464472747751,0.0,1.7874048008113603,117,"['57726e37edc2cb3880b628ee', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']","['57727cbaedc2cb3880e561f7', '57726e37edc2cb3880b628ee']"
2.347122555855857,2.021722956442927,1.7874048008113603,119,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3']
3.5206838337837865,2.021722956442927,2.5023667211359046,120,"['57726f48edc2cb3880ba012f', '57726f48edc2cb3880ba012f']",['57727cbaedc2cb3880e561f7'],[]
4.107464472747751,0.0,3.5748096016227207,121,['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08'],[]
0.5867806389639644,0.0,1.7874048008113603,125,['57726f48edc2cb3880ba012f'],[],[]
1.7603419168918932,2.021722956442927,1.7874048008113603,127,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28']",[],[]
