age,gender,country,userId
2.933903194819822,2.021722956442927,1.7874048008113603,150
2.933903194819822,2.021722956442927,1.7874048008113603,151
2.933903194819822,0.0,1.7874048008113603,153
2.933903194819822,0.0,1.7874048008113603,154
4.1074644727477505,2.021722956442927,1.7874048008113603,159
2.933903194819822,2.021722956442927,1.7874048008113603,160
1.1735612779279287,2.021722956442927,1.7874048008113603,162
2.933903194819822,0.0,1.7874048008113603,164
2.933903194819822,2.021722956442927,1.7874048008113603,165
4.1074644727477505,0.0,0.0,170
2.3471225558558575,2.021722956442927,1.7874048008113603,171
1.7603419168918932,2.021722956442927,1.7874048008113603,172
1.1735612779279287,2.021722956442927,3.5748096016227207,174
2.933903194819822,2.021722956442927,0.3574809601622721,175
2.3471225558558575,0.0,0.0,176
0.5867806389639644,2.021722956442927,1.7874048008113603,177
3.5206838337837865,0.0,1.7874048008113603,178
3.5206838337837865,2.021722956442927,1.7874048008113603,183
3.5206838337837865,0.0,2.5023667211359046,189
2.3471225558558575,2.021722956442927,1.7874048008113603,191
0.5867806389639644,0.0,3.5748096016227207,192
4.1074644727477505,0.0,3.5748096016227207,193
3.5206838337837865,2.021722956442927,0.0,194
1.7603419168918932,2.021722956442927,1.7874048008113603,197
2.3471225558558575,0.0,0.3574809601622721,199
2.933903194819822,0.0,1.7874048008113603,200
2.3471225558558575,2.021722956442927,3.5748096016227207,202
1.7603419168918932,2.021722956442927,1.7874048008113603,203
1.7603419168918932,2.021722956442927,0.0,205
3.5206838337837865,0.0,1.7874048008113603,207
2.3471225558558575,2.021722956442927,2.5023667211359046,214
2.933903194819822,2.021722956442927,0.0,219
2.3471225558558575,0.0,1.7874048008113603,221
2.3471225558558575,2.021722956442927,0.0,224
4.1074644727477505,2.021722956442927,1.7874048008113603,225
3.5206838337837865,0.0,3.5748096016227207,228
1.7603419168918932,2.021722956442927,2.5023667211359046,231
1.1735612779279287,0.0,0.0,243
1.7603419168918932,2.021722956442927,0.0,246
4.1074644727477505,0.0,0.0,247
3.5206838337837865,2.021722956442927,1.7874048008113603,259
4.694245111711715,2.021722956442927,0.0,261
1.1735612779279287,2.021722956442927,1.7874048008113603,262
2.933903194819822,0.0,1.7874048008113603,263
2.933903194819822,2.021722956442927,3.5748096016227207,267
0.5867806389639644,0.0,3.5748096016227207,270
2.3471225558558575,2.021722956442927,1.7874048008113603,275
2.3471225558558575,2.021722956442927,1.7874048008113603,277
2.933903194819822,0.0,1.7874048008113603,288
2.933903194819822,2.021722956442927,1.7874048008113603,289
3.5206838337837865,2.021722956442927,1.7874048008113603,298
3.5206838337837865,2.021722956442927,1.7874048008113603,299
2.3471225558558575,0.0,1.7874048008113603,300
3.5206838337837865,2.021722956442927,1.7874048008113603,301
4.1074644727477505,2.021722956442927,1.7874048008113603,306
